logos_02_semantic_core_pass_bc_byvalmutref_mutref_to_ref_formal	0	1	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_call_hop_disjoint_ok	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_capaddrmut_call_and_use	0	0	7b519d327803fabd
logos_02_semantic_core_pass_bc_capaddrmut_fnmut_bound	0	0	64da2c80fec019f6
logos_02_semantic_core_pass_bc_capaddrmut_shared_not_marked	0	0	c6938fb9bf762a1c
logos_02_semantic_core_pass_bc_capaddrmut_two_sequential	0	0	0bb2ec708612ad2d
logos_02_semantic_core_pass_bc_capbody_closure_return_admit	0	0	95d4ef9665330b75
logos_02_semantic_core_pass_bc_capbody_intra_body_disjoint_admit	0	0	753ff5aec642d65b
logos_02_semantic_core_pass_bc_capbody_move_body_not_walked_admit	0	0	43fc20f2b8e8c35a
logos_02_semantic_core_pass_bc_capmovemut_nested_closures_admit	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_capmovemut_sharedref_capture_admit	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_capmovewalk_move_body_legal_shapes	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_capmovewalk_nonmove_body_admit	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_capretsc_closure_elided_contract	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_capretsc_closure_returns_capture	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_capsharedloan_legal_shapes	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_captuple_elem_disjoint	0	0	361876060961d11d
logos_02_semantic_core_pass_bc_closbnd_elided_param_ok	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_closbnd_ret_own_region_ok	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_closmint_ret_from_param	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_closmint_struct_arg_tied	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_closmint_two_params_tied	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_clsC_b1_closure_arg_disjoint_admit	0	7	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_clsC_b1_closure_arg_move_admit	0	3	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_clsC_b1_closure_arg_shared_admit	0	7	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_const_promotion_admit	0	59	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_d1_consumed_to_scalar_admits	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_d1_container_last_use_admits	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_d1_match_scalar_admits	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_d1_residency_exempt_return_admits	0	0	e3b0c44298fc1c14
