count,line,col,end_line,end_col,kind,fn,text
13770,8987,17,8987,23,if guard,logos::compiler::BorrowChecker::scan_uses_expr,if (!e) return;
115291378,8988,9,9132,6,statement,logos::compiler::BorrowChecker::scan_uses_expr,using namespace lir_view;
61909659,8991,13,8995,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::VarRef:
1102498,8996,13,8999,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::AddrOf:
2661105,9000,13,9002,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::AddrOfTemp:
368834,9003,13,9005,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::Unary:
2463207,9006,13,9008,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::Deref:
261204,9009,13,9011,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::Cast:
0,9012,13,9014,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::Try:
277518,9015,13,9017,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::FieldRead:
16374,9018,13,9020,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::TupleIndex:
11825,9021,13,9023,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::SliceLen:
4250,9024,13,9026,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::SlicePtr:
360122,9027,13,9031,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::BinOp: {
35231,9033,13,9037,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::IndexRead: {
3414,9039,13,9043,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::SliceLit: {
9446,9045,13,9049,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::SliceIndex: {
13074,9051,13,9056,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::IfExpr: {
9862,9058,13,9065,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::MatchExpr: {
19880,9061,50,9064,18,call / statement,logos::compiler::BorrowChecker::scan_uses_expr,v.each_arm([&](EMatchArmRef arm) {
19880,9062,30,9062,31,if guard,logos::compiler::BorrowChecker::scan_uses_expr,"if (auto g = arm.guard()) scan_uses_expr(g, line);"
212,9062,47,9062,70,if guard,logos::compiler::BorrowChecker::scan_uses_expr,"if (auto g = arm.guard()) scan_uses_expr(g, line);"
121344,9067,13,9071,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::BlockExpr: {
121344,9069,26,9069,28,if guard,logos::compiler::BorrowChecker::scan_uses_expr,if (auto br = v.block()) scan_uses_block(br);
121344,9069,42,9069,61,if guard,logos::compiler::BorrowChecker::scan_uses_expr,if (auto br = v.block()) scan_uses_block(br);
121344,9070,26,9070,27,if guard,logos::compiler::BorrowChecker::scan_uses_expr,"if (auto r = v.result()) scan_uses_expr(r, line);"
116033,9070,42,9070,65,if guard,logos::compiler::BorrowChecker::scan_uses_expr,"if (auto r = v.result()) scan_uses_expr(r, line);"
7432164,9073,13,9075,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::Call:
10465860,9074,53,9074,81,statement,logos::compiler::BorrowChecker::scan_uses_expr,"ECallView{e}.each_arg([&](ExprRef a){ scan_uses_expr(a, line); });"
641528,9076,13,9080,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::MethodCall: {
544785,9079,42,9079,70,statement,logos::compiler::BorrowChecker::scan_uses_expr,"v.each_arg([&](ExprRef a){ scan_uses_expr(a, line); });"
3078,9082,13,9086,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::ClosureCall: {
2919,9085,42,9085,70,statement,logos::compiler::BorrowChecker::scan_uses_expr,"v.each_arg([&](ExprRef a){ scan_uses_expr(a, line); });"
5592521,9088,13,9092,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::FnPtrCall: {
3631057,9091,42,9091,70,statement,logos::compiler::BorrowChecker::scan_uses_expr,"v.each_arg([&](ExprRef a){ scan_uses_expr(a, line); });"
0,9094,13,9098,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::FormatCall: {
0,9097,42,9097,70,statement,logos::compiler::BorrowChecker::scan_uses_expr,"v.each_arg([&](ExprRef a){ scan_uses_expr(a, line); });"
2225876,9100,13,9102,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::StructLit:
2469752,9101,67,9101,96,statement,logos::compiler::BorrowChecker::scan_uses_expr,"EStructLitView{e}.each_field_value([&](ExprRef fv){ scan_uses_expr(fv, line); });"
15257,9103,13,9105,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::ArrLit:
113388,9104,57,9104,86,statement,logos::compiler::BorrowChecker::scan_uses_expr,"EArrLitView{e}.each_elem([&](ExprRef el){ scan_uses_expr(el, line); });"
17789,9106,13,9108,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::TupleLit:
12180,9107,59,9107,88,statement,logos::compiler::BorrowChecker::scan_uses_expr,"ETupleLitView{e}.each_elem([&](ExprRef el){ scan_uses_expr(el, line); });"
9142523,9109,13,9111,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::EnumLitData:
7606403,9110,65,9110,94,statement,logos::compiler::BorrowChecker::scan_uses_expr,"EEnumLitDataView{e}.each_payload([&](ExprRef pl){ scan_uses_expr(pl, line); });"
1330,9112,13,9116,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::ClosureBox:
766,9113,79,9115,18,call / statement,logos::compiler::BorrowChecker::scan_uses_expr,EClosureBoxView{e}.each_capture_name([&](std::string_view cap){
2118,9117,13,9121,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::PtrArith: {
18,9123,13,9127,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,case Code::PtrDiff: {
20588209,9129,13,9130,22,switch arm,logos::compiler::BorrowChecker::scan_uses_expr,default:
86040927,9134,47,9265,6,call / statement,logos::compiler::BorrowChecker::scan_uses_stmt,void scan_uses_stmt(lir_view::StmtRef sr) {
86040927,9137,13,9137,16,if guard,logos::compiler::BorrowChecker::scan_uses_stmt,if (!sr) return;
0,9137,18,9137,24,if guard,logos::compiler::BorrowChecker::scan_uses_stmt,if (!sr) return;
86040927,9138,9,9265,6,statement,logos::compiler::BorrowChecker::scan_uses_stmt,"uint64_t ln = stmt_point(sr);   // #75: (line, ordinal), not the line"
7357656,9140,13,9263,22,switch arm,logos::compiler::BorrowChecker::scan_uses_stmt,case Code::Let: {
7357656,9142,21,9142,76,if guard,logos::compiler::BorrowChecker::scan_uses_stmt,"if (is_cond_move_field_drop_temp(sr, lv.name(), lv.value())) break;  // #121"
68,9142,78,9142,83,if guard,logos::compiler::BorrowChecker::scan_uses_stmt,"if (is_cond_move_field_drop_temp(sr, lv.name(), lv.value())) break;  // #121"
7357588,9143,17,9148,22,statement,logos::compiler::BorrowChecker::scan_uses_stmt,"prescan_reborrow(std::string(lv.name()), lv.type(prog_.type_pool.impl()),"
1146973,9150,13,9157,22,switch arm,logos::compiler::BorrowChecker::scan_uses_stmt,case Code::Assign: {
40975958,9159,13,9161,22,switch arm,logos::compiler::BorrowChecker::scan_uses_stmt,case Code::Return:
4319668,9162,13,9164,22,switch arm,logos::compiler::BorrowChecker::scan_uses_stmt,case Code::ExprStmt:
0,9165,13,9172,22,switch arm,logos::compiler::BorrowChecker::scan_uses_stmt,case Code::FieldWrite: {
0,9168,21,9168,55,if guard,logos::compiler::BorrowChecker::scan_uses_stmt,if (!std::string(v.receiver()).empty() && !std::string(v.field()).empty())
0,9168,21,9168,90,if guard,logos::compiler::BorrowChecker::scan_uses_stmt,if (!std::string(v.receiver()).empty() && !std::string(v.field()).empty())
0,9168,59,9168,90,if guard,logos::compiler::BorrowChecker::scan_uses_stmt,if (!std::string(v.receiver()).empty() && !std::string(v.field()).empty())
0,9169,21,9170,78,statement,logos::compiler::BorrowChecker::scan_uses_stmt,"prescan_reborrow_place(std::string(v.receiver()) + ""."" +"
0,9174,13,9179,22,switch arm,logos::compiler::BorrowChecker::scan_uses_stmt,case Code::IndexWrite: {
0,9181,13,9186,22,switch arm,logos::compiler::BorrowChecker::scan_uses_stmt,case Code::FieldIndexWrite: {
0,9188,13,9192,22,switch arm,logos::compiler::BorrowChecker::scan_uses_stmt,case Code::ChainFieldWrite: {
0,9194,13,9198,22,switch arm,logos::compiler::BorrowChecker::scan_uses_stmt,case Code::DerefFieldWrite: {
40876,9200,13,9204,22,switch arm,logos::compiler::BorrowChecker::scan_uses_stmt,case Code::DerefWrite: {
0,9206,13,9210,22,switch arm,logos::compiler::BorrowChecker::scan_uses_stmt,case Code::TupleWrite: {
2111290,9212,13,9217,22,switch arm,logos::compiler::BorrowChecker::scan_uses_stmt,case Code::If: {
2111290,9215,26,9215,27,if guard,logos::compiler::BorrowChecker::scan_uses_stmt,if (auto b = v.then_block()) scan_uses_block(b);
2111290,9215,46,9215,64,if guard,logos::compiler::BorrowChecker::scan_uses_stmt,if (auto b = v.then_block()) scan_uses_block(b);
2111290,9216,26,9216,27,if guard,logos::compiler::BorrowChecker::scan_uses_stmt,if (auto b = v.else_block()) scan_uses_block(b);
13112,9216,46,9216,64,if guard,logos::compiler::BorrowChecker::scan_uses_stmt,if (auto b = v.else_block()) scan_uses_block(b);
43031,9219,13,9223,22,switch arm,logos::compiler::BorrowChecker::scan_uses_stmt,case Code::While: {
43031,9222,26,9222,27,if guard,logos::compiler::BorrowChecker::scan_uses_stmt,if (auto b = v.body()) scan_uses_block(b);
43031,9222,40,9222,58,if guard,logos::compiler::BorrowChecker::scan_uses_stmt,if (auto b = v.body()) scan_uses_block(b);
725,9225,13,9230,22,switch arm,logos::compiler::BorrowChecker::scan_uses_stmt,case Code::For: {
725,9229,26,9229,27,if guard,logos::compiler::BorrowChecker::scan_uses_stmt,if (auto b = v.body()) scan_uses_block(b);
725,9229,40,9229,58,if guard,logos::compiler::BorrowChecker::scan_uses_stmt,if (auto b = v.body()) scan_uses_block(b);
46497,9232,13,9234,22,switch arm,logos::compiler::BorrowChecker::scan_uses_stmt,case Code::Loop:
46497,9233,26,9233,27,if guard,logos::compiler::BorrowChecker::scan_uses_stmt,if (auto b = SLoopView{sr}.body()) scan_uses_block(b);
46497,9233,52,9233,70,if guard,logos::compiler::BorrowChecker::scan_uses_stmt,if (auto b = SLoopView{sr}.body()) scan_uses_block(b);
123531,9235,13,9237,22,switch arm,logos::compiler::BorrowChecker::scan_uses_stmt,case Code::Block:
123531,9236,26,9236,27,if guard,logos::compiler::BorrowChecker::scan_uses_stmt,if (auto b = SBlockView{sr}.body()) scan_uses_block(b);
123531,9236,53,9236,71,if guard,logos::compiler::BorrowChecker::scan_uses_stmt,if (auto b = SBlockView{sr}.body()) scan_uses_block(b);
205,9238,13,9242,22,switch arm,logos::compiler::BorrowChecker::scan_uses_stmt,case Code::ForEach: {
205,9241,26,9241,27,if guard,logos::compiler::BorrowChecker::scan_uses_stmt,if (auto b = v.body()) scan_uses_block(b);
205,9241,40,9241,58,if guard,logos::compiler::BorrowChecker::scan_uses_stmt,if (auto b = v.body()) scan_uses_block(b);
21108405,9244,13,9251,22,switch arm,logos::compiler::BorrowChecker::scan_uses_stmt,case Code::Match: {
42217720,9247,50,9250,18,call / statement,logos::compiler::BorrowChecker::scan_uses_stmt,v.each_arm([&](EMatchArmRef arm) {
42217720,9248,30,9248,31,if guard,logos::compiler::BorrowChecker::scan_uses_stmt,"if (auto g = arm.guard()) scan_uses_expr(g, ln);"
516,9248,47,9248,68,if guard,logos::compiler::BorrowChecker::scan_uses_stmt,"if (auto g = arm.guard()) scan_uses_expr(g, ln);"
42217720,9249,30,9249,31,if guard,logos::compiler::BorrowChecker::scan_uses_stmt,if (auto b = arm.body()) scan_uses_block(b);
42217720,9249,46,9249,64,if guard,logos::compiler::BorrowChecker::scan_uses_stmt,if (auto b = arm.body()) scan_uses_block(b);
159,9253,13,9257,22,switch arm,logos::compiler::BorrowChecker::scan_uses_stmt,case Code::LetElse: {
159,9256,26,9256,27,if guard,logos::compiler::BorrowChecker::scan_uses_stmt,if (auto b = v.else_block()) scan_uses_block(b);
159,9256,46,9256,64,if guard,logos::compiler::BorrowChecker::scan_uses_stmt,if (auto b = v.else_block()) scan_uses_block(b);
4458,9259,13,9261,22,switch arm,logos::compiler::BorrowChecker::scan_uses_stmt,case Code::Break:
8761495,9262,13,9263,22,switch arm,logos::compiler::BorrowChecker::scan_uses_stmt,default:
67709384,9267,49,9269,6,call / statement,logos::compiler::BorrowChecker::scan_uses_block,void scan_uses_block(lir_view::BlockRef br) {
86040927,9268,48,9268,71,statement,logos::compiler::BorrowChecker::scan_uses_block,br.each_stmt([&](lir_view::StmtRef sr) { scan_uses_stmt(sr); });
8778,9286,66,9345,6,call / statement,logos::compiler::BorrowChecker::release_borrows_held_by,void release_borrows_held_by(const std::string& holder_name) {
14,9288,60,9292,10,call / statement,logos::compiler::BorrowChecker::release_borrows_held_by,"auto same = [&](const std::string& h, uint32_t hs) {"
14,9289,17,9289,33,if guard,logos::compiler::BorrowChecker::release_borrows_held_by,if (h != holder_name) return false;
6,9289,35,9289,47,if guard,logos::compiler::BorrowChecker::release_borrows_held_by,if (h != holder_name) return false;
8,9290,13,9292,10,if guard,logos::compiler::BorrowChecker::release_borrows_held_by,if (hslot != NO_SLOT && hs != NO_SLOT) return hs == hslot;
8,9290,17,9290,33,if guard,logos::compiler::BorrowChecker::release_borrows_held_by,if (hslot != NO_SLOT && hs != NO_SLOT) return hs == hslot;
8,9290,17,9290,50,if guard,logos::compiler::BorrowChecker::release_borrows_held_by,if (hslot != NO_SLOT && hs != NO_SLOT) return hs == hslot;
8,9290,37,9290,50,if guard,logos::compiler::BorrowChecker::release_borrows_held_by,if (hslot != NO_SLOT && hs != NO_SLOT) return hs == hslot;
8,9290,52,9290,70,if guard,logos::compiler::BorrowChecker::release_borrows_held_by,if (hslot != NO_SLOT && hs != NO_SLOT) return hs == hslot;
0,9291,13,9291,24,early return,logos::compiler::BorrowChecker::release_borrows_held_by,return true;
5,9298,63,9304,10,call / statement,logos::compiler::BorrowChecker::release_borrows_held_by,auto named_elsewhere = [&](const std::string& target) {
5,9299,58,9302,14,loop body,logos::compiler::BorrowChecker::release_borrows_held_by,"for (auto& [pl, srcs] : ref_borrow_sources_) {"
5,9300,21,9300,49,if guard,logos::compiler::BorrowChecker::release_borrows_held_by,"if (place_under(pl, holder_name)) continue;"
5,9300,51,9300,59,if guard,logos::compiler::BorrowChecker::release_borrows_held_by,"if (place_under(pl, holder_name)) continue;"
0,9301,17,9302,14,loop body,logos::compiler::BorrowChecker::release_borrows_held_by,for (auto& s : srcs) if (s.name == target) return true;
