count,line,col,end_line,end_col,kind,fn,text
1088162,11185,28,11185,36,else-if guard,logos::compiler::BorrowChecker::visit_stmt,} else if (then_div) {
549096,11185,38,11187,18,else-if guard,logos::compiler::BorrowChecker::visit_stmt,} else if (then_div) {
539066,11187,24,11198,18,else-if guard,logos::compiler::BorrowChecker::visit_stmt,} else if (else_div) {
539066,11187,28,11187,36,else-if guard,logos::compiler::BorrowChecker::visit_stmt,} else if (else_div) {
3082,11187,38,11191,18,else-if guard,logos::compiler::BorrowChecker::visit_stmt,} else if (else_div) {
535984,11191,24,11198,18,else branch,logos::compiler::BorrowChecker::visit_stmt,} else {
29924,11203,13,11207,22,switch arm,logos::compiler::BorrowChecker::visit_stmt,case Code::While: {
29924,11206,26,11206,27,if guard,logos::compiler::BorrowChecker::visit_stmt,"if (auto b = v.body()) visit_loop_body(b, {}, v.label());"
29924,11206,40,11206,73,if guard,logos::compiler::BorrowChecker::visit_stmt,"if (auto b = v.body()) visit_loop_body(b, {}, v.label());"
377,11211,13,11217,22,switch arm,logos::compiler::BorrowChecker::visit_stmt,case Code::For: {
377,11215,26,11215,27,if guard,logos::compiler::BorrowChecker::visit_stmt,if (auto b = v.body())
377,11216,21,11216,74,statement,logos::compiler::BorrowChecker::visit_stmt,"visit_loop_body(b, {std::string(v.var())}, v.label());"
23586,11221,13,11225,22,switch arm,logos::compiler::BorrowChecker::visit_stmt,case Code::Loop: {
23586,11223,26,11223,27,if guard,logos::compiler::BorrowChecker::visit_stmt,if (auto b = v.body())
23586,11224,21,11224,74,statement,logos::compiler::BorrowChecker::visit_stmt,"visit_loop_body(b, {}, v.label(), {}, v.break_slot());"
103033,11249,13,11267,22,switch arm,logos::compiler::BorrowChecker::visit_stmt,case Code::Block: {
103033,11251,26,11251,27,if guard,logos::compiler::BorrowChecker::visit_stmt,if (auto b = bv.body()) {
103033,11251,41,11266,18,if guard,logos::compiler::BorrowChecker::visit_stmt,if (auto b = bv.body()) {
103033,11252,25,11252,41,if guard,logos::compiler::BorrowChecker::visit_stmt,if (bv.transparent()) {
42162,11252,43,11262,22,if guard,logos::compiler::BorrowChecker::visit_stmt,if (bv.transparent()) {
60871,11262,28,11265,22,else branch,logos::compiler::BorrowChecker::visit_stmt,} else {
104,11271,13,11279,22,switch arm,logos::compiler::BorrowChecker::visit_stmt,case Code::ForEach: {
104,11274,26,11274,27,if guard,logos::compiler::BorrowChecker::visit_stmt,if (auto b = v.body())
104,11278,21,11278,63,statement,logos::compiler::BorrowChecker::visit_stmt,"visit_loop_body(b, {std::string(v.var())});"
10589215,11283,13,11404,22,switch arm,logos::compiler::BorrowChecker::visit_stmt,case Code::Match: {
10589215,11293,21,11293,64,if guard,logos::compiler::BorrowChecker::visit_stmt,if (type_may_carry_borrow(v.scrut().type(pool)))
3622213,11294,21,11294,61,statement,logos::compiler::BorrowChecker::visit_stmt,"bc_hop_roots(v.scrut(), scrut_hop_roots);"
10589215,11297,70,11297,81,if guard,logos::compiler::BorrowChecker::visit_stmt,"if (auto st = retain_temp_scrut_loan(v.scrut(), ln); !st.empty())"
20,11298,21,11298,61,statement,logos::compiler::BorrowChecker::visit_stmt,scrut_hop_roots.push_back(std::move(st));
21178908,11321,50,11385,18,call / statement,logos::compiler::BorrowChecker::visit_stmt,v.each_arm([&](EMatchArmRef arm) {
21178908,11338,30,11338,31,if guard,logos::compiler::BorrowChecker::visit_stmt,"if (auto g = arm.guard()) visit(g, /*consuming=*/true, ln);"
258,11338,47,11338,79,if guard,logos::compiler::BorrowChecker::visit_stmt,"if (auto g = arm.guard()) visit(g, /*consuming=*/true, ln);"
21178908,11341,25,11341,36,if guard,logos::compiler::BorrowChecker::visit_stmt,if (arm.guard())
258,11342,25,11346,27,call / statement,logos::compiler::BorrowChecker::visit_stmt,"states_.for_each([&](uint32_t slot, std::string_view name, VarState& st) {"
615,11342,98,11346,26,call / statement,logos::compiler::BorrowChecker::visit_stmt,"states_.for_each([&](uint32_t slot, std::string_view name, VarState& st) {"
615,11343,33,11343,42,if guard,logos::compiler::BorrowChecker::visit_stmt,"if (!st.moved || !saved_s.has_id(slot, name)) return;"
615,11343,33,11343,73,if guard,logos::compiler::BorrowChecker::visit_stmt,"if (!st.moved || !saved_s.has_id(slot, name)) return;"
11,11343,46,11343,73,if guard,logos::compiler::BorrowChecker::visit_stmt,"if (!st.moved || !saved_s.has_id(slot, name)) return;"
604,11343,75,11343,81,if guard,logos::compiler::BorrowChecker::visit_stmt,"if (!st.moved || !saved_s.has_id(slot, name)) return;"
11,11344,29,11346,26,statement,logos::compiler::BorrowChecker::visit_stmt,"const VarState* bg = before_guard.find(slot, name);"
11,11345,33,11345,36,if guard,logos::compiler::BorrowChecker::visit_stmt,"if (!bg || !bg->moved) guard_acc.at_id(slot, name) = st;"
11,11345,33,11345,50,if guard,logos::compiler::BorrowChecker::visit_stmt,"if (!bg || !bg->moved) guard_acc.at_id(slot, name) = st;"
11,11345,40,11345,50,if guard,logos::compiler::BorrowChecker::visit_stmt,"if (!bg || !bg->moved) guard_acc.at_id(slot, name) = st;"
8,11345,52,11345,84,if guard,logos::compiler::BorrowChecker::visit_stmt,"if (!bg || !bg->moved) guard_acc.at_id(slot, name) = st;"
21178908,11347,30,11347,34,if guard,logos::compiler::BorrowChecker::visit_stmt,if (auto body = arm.body()) visit_block(body);
21178908,11347,49,11347,66,if guard,logos::compiler::BorrowChecker::visit_stmt,if (auto body = arm.body()) visit_block(body);
21178908,11356,25,11356,32,if guard,logos::compiler::BorrowChecker::visit_stmt,if (arm_div) return;
21084053,11356,34,11356,40,if guard,logos::compiler::BorrowChecker::visit_stmt,if (arm_div) return;
94855,11357,21,11385,18,statement,logos::compiler::BorrowChecker::visit_stmt,all_diverged = false;
19047,11359,63,11365,22,loop body,logos::compiler::BorrowChecker::visit_stmt,"for (auto& [k, v2] : ref_borrow_sources_) {"
19054,11362,29,11363,49,if guard,logos::compiler::BorrowChecker::visit_stmt,"if (std::find(dst.begin(), dst.end(), s) == dst.end())"
19054,11362,33,11362,82,if guard,logos::compiler::BorrowChecker::visit_stmt,"if (std::find(dst.begin(), dst.end(), s) == dst.end())"
10436,11363,33,11363,49,statement,logos::compiler::BorrowChecker::visit_stmt,dst.push_back(s);
19047,11364,38,11364,63,statement,logos::compiler::BorrowChecker::visit_stmt,acc_rbl[k] = ref_borrow_line_.count(k) ? ref_borrow_line_[k] : ln;
19047,11364,66,11364,85,statement,logos::compiler::BorrowChecker::visit_stmt,acc_rbl[k] = ref_borrow_line_.count(k) ? ref_borrow_line_[k] : ln;
0,11364,88,11364,90,statement,logos::compiler::BorrowChecker::visit_stmt,acc_rbl[k] = ref_borrow_line_.count(k) ? ref_borrow_line_[k] : ln;
6,11366,52,11366,74,loop body,logos::compiler::BorrowChecker::visit_stmt,"for (auto& [k, d] : dangling_) acc_dang.emplace(k, d);"
94855,11367,25,11367,34,if guard,logos::compiler::BorrowChecker::visit_stmt,if (!merged_s) {
72030,11367,36,11370,22,if guard,logos::compiler::BorrowChecker::visit_stmt,if (!merged_s) {
22825,11370,28,11384,22,else branch,logos::compiler::BorrowChecker::visit_stmt,} else {
160154,11371,98,11374,26,call / statement,logos::compiler::BorrowChecker::visit_stmt,"states_.for_each([&](uint32_t slot, std::string_view name, VarState& st) {"
160154,11372,33,11372,41,if guard,logos::compiler::BorrowChecker::visit_stmt,"if (st.moved && saved_s.has_id(slot, name))"
160154,11372,33,11372,71,if guard,logos::compiler::BorrowChecker::visit_stmt,"if (st.moved && saved_s.has_id(slot, name))"
501,11372,45,11372,71,if guard,logos::compiler::BorrowChecker::visit_stmt,"if (st.moved && saved_s.has_id(slot, name))"
501,11373,33,11373,65,statement,logos::compiler::BorrowChecker::visit_stmt,"merged_s->at_id(slot, name) = st;"
10589215,11386,21,11386,29,if guard,logos::compiler::BorrowChecker::visit_stmt,if (merged_s) {
72030,11386,31,11396,18,if guard,logos::compiler::BorrowChecker::visit_stmt,if (merged_s) {
386280,11389,96,11391,22,call / statement,logos::compiler::BorrowChecker::visit_stmt,"merged_s->for_each([&](uint32_t slot, std::string_view name, VarState& st) {"
386280,11390,29,11390,55,if guard,logos::compiler::BorrowChecker::visit_stmt,"if (saved_s.has_id(slot, name)) states_.at_id(slot, name) = st;"
386275,11390,57,11390,87,if guard,logos::compiler::BorrowChecker::visit_stmt,"if (saved_s.has_id(slot, name)) states_.at_id(slot, name) = st;"
10517185,11396,24,11403,18,else branch,logos::compiler::BorrowChecker::visit_stmt,} else {
10517185,11402,25,11402,32,if guard,logos::compiler::BorrowChecker::visit_stmt,if (any_arm && all_diverged) cur_diverged_ = true;
10517185,11402,25,11402,48,if guard,logos::compiler::BorrowChecker::visit_stmt,if (any_arm && all_diverged) cur_diverged_ = true;
10517180,11402,36,11402,48,if guard,logos::compiler::BorrowChecker::visit_stmt,if (any_arm && all_diverged) cur_diverged_ = true;
10517180,11402,50,11402,70,if guard,logos::compiler::BorrowChecker::visit_stmt,if (any_arm && all_diverged) cur_diverged_ = true;
5438,11439,13,11451,22,switch arm,logos::compiler::BorrowChecker::visit_stmt,case Code::Break: {
5438,11441,27,11441,29,if guard,logos::compiler::BorrowChecker::visit_stmt,if (auto* lf = loop_target(bv.label())) {
5438,11441,57,11449,18,if guard,logos::compiler::BorrowChecker::visit_stmt,if (auto* lf = loop_target(bv.label())) {
5438,11446,25,11446,48,if guard,logos::compiler::BorrowChecker::visit_stmt,if (!lf->break_slot.empty() && bv.value())
5438,11446,25,11446,62,if guard,logos::compiler::BorrowChecker::visit_stmt,if (!lf->break_slot.empty() && bv.value())
108,11446,52,11446,62,if guard,logos::compiler::BorrowChecker::visit_stmt,if (!lf->break_slot.empty() && bv.value())
108,11447,25,11448,66,loop body,logos::compiler::BorrowChecker::visit_stmt,for (auto& src : ref_sources_of(bv.value()))
20,11448,29,11448,66,statement,logos::compiler::BorrowChecker::visit_stmt,"reborrow_of_.add(lf->break_slot, src);"
268,11453,13,11460,22,switch arm,logos::compiler::BorrowChecker::visit_stmt,case Code::Continue:
268,11456,27,11456,29,if guard,logos::compiler::BorrowChecker::visit_stmt,if (auto* lf = loop_target(SContinueView{sr}.label()))
268,11457,21,11458,67,statement,logos::compiler::BorrowChecker::visit_stmt,lf->continue_states.push_back(
0,11461,13,11462,22,switch arm,logos::compiler::BorrowChecker::visit_stmt,default:
46769240,11473,18,11473,23,diagnostic emission,logos::compiler::BorrowChecker::BorrowChecker,": diags_(diags), fn_name_(std::move(fn_name)), prog_(prog), ts_(ts),"
46769240,11473,26,11473,54,diagnostic emission,logos::compiler::BorrowChecker::BorrowChecker,": diags_(diags), fn_name_(std::move(fn_name)), prog_(prog), ts_(ts),"
46769240,11473,62,11473,66,diagnostic emission,logos::compiler::BorrowChecker::BorrowChecker,": diags_(diags), fn_name_(std::move(fn_name)), prog_(prog), ts_(ts),"
46769240,11473,73,11473,75,diagnostic emission,logos::compiler::BorrowChecker::BorrowChecker,": diags_(diags), fn_name_(std::move(fn_name)), prog_(prog), ts_(ts),"
46769240,11474,21,11474,29,statement,logos::compiler::BorrowChecker::BorrowChecker,"fn_index_(fn_index), ri_(ri), flows_(flows),"
46769240,11474,36,11474,38,statement,logos::compiler::BorrowChecker::BorrowChecker,"fn_index_(fn_index), ri_(ri), flows_(flows),"
46769240,11474,48,11474,53,statement,logos::compiler::BorrowChecker::BorrowChecker,"fn_index_(fn_index), ri_(ri), flows_(flows),"
46769240,11475,29,11475,45,statement,logos::compiler::BorrowChecker::BorrowChecker,exclusivity_only_(exclusivity_only) {}
46769240,11475,47,11475,49,statement,logos::compiler::BorrowChecker::BorrowChecker,exclusivity_only_(exclusivity_only) {}
4639424,11482,68,11484,6,statement,logos::compiler::BorrowChecker::flow_of_call,const FlowSummary* flow_of_call(std::string_view symbol) const {
4639424,11483,16,11483,22,early return,logos::compiler::BorrowChecker::flow_of_call,"return flows_ ? resolve_call_flow(*flows_, symbol, &fn_index_) : nullptr;"
4639424,11483,25,11483,71,early return,logos::compiler::BorrowChecker::flow_of_call,"return flows_ ? resolve_call_flow(*flows_, symbol, &fn_index_) : nullptr;"
0,11483,74,11483,81,early return,logos::compiler::BorrowChecker::flow_of_call,"return flows_ ? resolve_call_flow(*flows_, symbol, &fn_index_) : nullptr;"
607256,11485,74,11489,6,statement,logos::compiler::BorrowChecker::flow_of_method,const FlowSummary* flow_of_method(lir_view::EMethodCallView v) const {
607256,11486,16,11486,22,early return,logos::compiler::BorrowChecker::flow_of_method,"return flows_ ? resolve_method_flow(*flows_, fn_index_,"
607256,11486,25,11487,70,early return,logos::compiler::BorrowChecker::flow_of_method,"return flows_ ? resolve_method_flow(*flows_, fn_index_,"
0,11488,25,11488,32,statement,logos::compiler::BorrowChecker::flow_of_method,: nullptr;
46769240,11519,43,11626,6,call / statement,logos::compiler::BorrowChecker::check,void check(lir_view::FunctionView fn) {
46769240,11525,13,11525,21,if guard,logos::compiler::BorrowChecker::check,if (!fn_body) return;
35253675,11525,23,11525,29,if guard,logos::compiler::BorrowChecker::check,if (!fn_body) return;
11515565,11526,9,11626,6,statement,logos::compiler::BorrowChecker::check,states_.reset(fn.local_count());  // Phase-1: size the dense slot vector
4516,11567,59,11572,10,call / statement,logos::compiler::BorrowChecker::check,fn.each_type_param([&](lir_view::FnTParamView tp) {
2813,11569,61,11571,14,call / statement,logos::compiler::BorrowChecker::check,tp.each_bound([&](lir_view::FnTraitBoundView b) {
2813,11570,21,11570,45,if guard,logos::compiler::BorrowChecker::check,"if (b.trait_name() == ""Copy"") copy_tvs_.insert(tpname);"
163,11570,47,11570,71,if guard,logos::compiler::BorrowChecker::check,"if (b.trait_name() == ""Copy"") copy_tvs_.insert(tpname);"
460,11574,46,11574,92,loop body,logos::compiler::BorrowChecker::check,for (auto lp : fn.lifetime_params()) fn_lifetime_params_.push_back(std::string(lp));
106,11578,17,11578,64,statement,logos::compiler::BorrowChecker::check,"lo.emplace_back(std::string(a), std::string(b));"
17577565,11591,37,11622,10,loop body,logos::compiler::BorrowChecker::check,for (auto& p : fn.params()) {
17577565,11601,17,11601,35,if guard,logos::compiler::BorrowChecker::check,if (is_ref_kind(ptype) || is_borrow_carrying_type(ptype) ||
17577565,11601,17,11601,69,if guard,logos::compiler::BorrowChecker::check,if (is_ref_kind(ptype) || is_borrow_carrying_type(ptype) ||
17577565,11601,17,11602,62,if guard,logos::compiler::BorrowChecker::check,if (is_ref_kind(ptype) || is_borrow_carrying_type(ptype) ||
13004117,11601,39,11601,69,if guard,logos::compiler::BorrowChecker::check,if (is_ref_kind(ptype) || is_borrow_carrying_type(ptype) ||
12990952,11602,17,11602,62,call / statement,logos::compiler::BorrowChecker::check,TypeRef(ptype).kind() == LogosType::Kind::Ptr)
4606035,11603,17,11603,48,statement,logos::compiler::BorrowChecker::check,outliving_params_.insert(pname);
17577565,11604,17,11604,35,if guard,logos::compiler::BorrowChecker::check,if (is_ref_kind(ptype)) {
4573448,11604,37,11621,14,if guard,logos::compiler::BorrowChecker::check,if (is_ref_kind(ptype)) {
4573448,11608,21,11608,28,if guard,logos::compiler::BorrowChecker::check,if (pointee && (pointee.kind() == LogosType::Kind::Struct ||
4573448,11608,21,11610,73,if guard,logos::compiler::BorrowChecker::check,if (pointee && (pointee.kind() == LogosType::Kind::Struct ||
3465883,11608,32,11610,73,if guard,logos::compiler::BorrowChecker::check,if (pointee && (pointee.kind() == LogosType::Kind::Struct ||
3465883,11608,33,11608,74,if guard,logos::compiler::BorrowChecker::check,if (pointee && (pointee.kind() == LogosType::Kind::Struct ||
3465883,11608,33,11609,79,if guard,logos::compiler::BorrowChecker::check,if (pointee && (pointee.kind() == LogosType::Kind::Struct ||
3340965,11609,33,11609,79,statement,logos::compiler::BorrowChecker::check,pointee.kind() == LogosType::Kind::ZonedStruct ||
3340874,11610,33,11610,72,call / statement,logos::compiler::BorrowChecker::check,pointee.kind() == LogosType::Kind::Enum)) {
3398369,11610,75,11620,18,call / statement,logos::compiler::BorrowChecker::check,pointee.kind() == LogosType::Kind::Enum)) {
65,11618,62,11618,79,loop body,logos::compiler::BorrowChecker::check,for (auto& lt : pointee.lifetime_args()) lts.push_back(lt);
54027114,11631,79,12520,2,call / statement,logos::compiler::BorrowChecker::visit,"void BorrowChecker::visit(lir_view::ExprRef e, bool consuming, uint32_t line) {"
54027114,11632,9,11632,11,if guard,logos::compiler::BorrowChecker::visit,if (!e) return;
0,11632,13,11632,19,if guard,logos::compiler::BorrowChecker::visit,if (!e) return;
54027114,11633,5,12520,2,statement,logos::compiler::BorrowChecker::visit,using namespace lir_view;
6964184,11640,40,11649,6,call / statement,borrow_check.cpp:_ZZN5logos8compiler13BorrowChecker5visitENS0_8lir_view7ExprRefEbjENK3$_0clIRNS2_15EMethodCallViewEEEDaOT_,auto visit_args = [&](auto&& view) {
7473240,11643,38,11646,10,call / statement,borrow_check.cpp:_ZZZN5logos8compiler13BorrowChecker5visitENS0_8lir_view7ExprRefEbjENK3$_0clIRNS2_15EMethodCallViewEEEDaOT_ENKUlS3_E_clES3_,view.each_arg([&](ExprRef a) {
7473240,11644,17,11644,18,if guard,borrow_check.cpp:_ZZZN5logos8compiler13BorrowChecker5visitENS0_8lir_view7ExprRefEbjENK3$_0clIRNS2_15EMethodCallViewEEEDaOT_ENKUlS3_E_clES3_,"if (a && is_ref_kind(a.type(pool))) take_ref_borrows(a, line);"
7473240,11644,17,11644,47,if guard,borrow_check.cpp:_ZZZN5logos8compiler13BorrowChecker5visitENS0_8lir_view7ExprRefEbjENK3$_0clIRNS2_15EMethodCallViewEEEDaOT_ENKUlS3_E_clES3_,"if (a && is_ref_kind(a.type(pool))) take_ref_borrows(a, line);"
7473240,11644,22,11644,47,if guard,borrow_check.cpp:_ZZZN5logos8compiler13BorrowChecker5visitENS0_8lir_view7ExprRefEbjENK3$_0clIRNS2_15EMethodCallViewEEEDaOT_ENKUlS3_E_clES3_,"if (a && is_ref_kind(a.type(pool))) take_ref_borrows(a, line);"
4799810,11644,49,11644,74,if guard,borrow_check.cpp:_ZZZN5logos8compiler13BorrowChecker5visitENS0_8lir_view7ExprRefEbjENK3$_0clIRNS2_15EMethodCallViewEEEDaOT_ENKUlS3_E_clES3_,"if (a && is_ref_kind(a.type(pool))) take_ref_borrows(a, line);"
2673430,11645,49,11645,83,else branch,borrow_check.cpp:_ZZZN5logos8compiler13BorrowChecker5visitENS0_8lir_view7ExprRefEbjENK3$_0clIRNS2_15EMethodCallViewEEEDaOT_ENKUlS3_E_clES3_,"else                                visit(a, /*consuming=*/true, line);"
30393173,11653,9,11673,18,switch arm,logos::compiler::BorrowChecker::visit,case Code::VarRef: {
30393173,11656,17,11656,26,if guard,logos::compiler::BorrowChecker::visit,"if (consuming && is_move_type(e.type(pool), prog_, ts_, &copy_tvs_))"
30393173,11656,17,11656,80,if guard,logos::compiler::BorrowChecker::visit,"if (consuming && is_move_type(e.type(pool), prog_, ts_, &copy_tvs_))"
16367434,11656,30,11656,80,if guard,logos::compiler::BorrowChecker::visit,"if (consuming && is_move_type(e.type(pool), prog_, ts_, &copy_tvs_))"
366134,11657,17,11657,50,statement,logos::compiler::BorrowChecker::visit,"consume(name, line, v.var_slot());  // Phase-1"
30027039,11658,18,11672,14,else branch,logos::compiler::BorrowChecker::visit,else {
30027039,11669,21,11669,34,call / statement,logos::compiler::BorrowChecker::visit,it != nullptr && !in_addr_source_)
30027039,11669,21,11669,54,call / statement,logos::compiler::BorrowChecker::visit,it != nullptr && !in_addr_source_)
29986598,11669,38,11669,54,call / statement,logos::compiler::BorrowChecker::visit,it != nullptr && !in_addr_source_)
29366785,11670,21,11671,82,statement,logos::compiler::BorrowChecker::visit,"field_borrow_conflicts((*it), name, /*path=*/"""","
25294,11680,9,11691,18,switch arm,logos::compiler::BorrowChecker::visit,case Code::AddrOf: {
25294,11683,17,11683,41,if guard,logos::compiler::BorrowChecker::visit,if (is_mut_ref(e.type(pool))) {
3323,11683,43,11690,14,if guard,logos::compiler::BorrowChecker::visit,if (is_mut_ref(e.type(pool))) {
3323,11684,57,11684,70,if guard,logos::compiler::BorrowChecker::visit,"if (auto it = var_find(NO_SLOT, vname); it != nullptr) {"
3323,11684,72,11689,18,if guard,logos::compiler::BorrowChecker::visit,"if (auto it = var_find(NO_SLOT, vname); it != nullptr) {"
3323,11685,25,11685,44,if guard,logos::compiler::BorrowChecker::visit,if (!it->is_mut_binding && !param_names_.count(vname))
3323,11685,25,11685,74,if guard,logos::compiler::BorrowChecker::visit,if (!it->is_mut_binding && !param_names_.count(vname))
0,11685,48,11685,74,if guard,logos::compiler::BorrowChecker::visit,if (!it->is_mut_binding && !param_names_.count(vname))
0,11686,25,11688,36,diagnostic emission,logos::compiler::BorrowChecker::visit,"report(line, std::format("
304909,11703,9,12518,18,switch arm,logos::compiler::BorrowChecker::visit,case Code::AddrOfTemp: {
304909,11720,17,11720,29,statement,logos::compiler::BorrowChecker::visit,bp.root_type && bp.root_type.kind() == LogosType::Kind::Ptr;
274945,11720,33,11720,76,statement,logos::compiler::BorrowChecker::visit,bp.root_type && bp.root_type.kind() == LogosType::Kind::Ptr;
304909,11725,32,11725,44,statement,logos::compiler::BorrowChecker::visit,bool root_is_ref = bp.root_type && is_ref_kind(bp.root_type);
274945,11725,48,11725,73,statement,logos::compiler::BorrowChecker::visit,bool root_is_ref = bp.root_type && is_ref_kind(bp.root_type);
304909,11726,17,11726,30,if guard,logos::compiler::BorrowChecker::visit,"if (!root.empty() && !root_is_rawptr && var_has(NO_SLOT, root)) {"
304909,11726,17,11726,49,if guard,logos::compiler::BorrowChecker::visit,"if (!root.empty() && !root_is_rawptr && var_has(NO_SLOT, root)) {"
304909,11726,17,11726,75,if guard,logos::compiler::BorrowChecker::visit,"if (!root.empty() && !root_is_rawptr && var_has(NO_SLOT, root)) {"
274945,11726,34,11726,49,if guard,logos::compiler::BorrowChecker::visit,"if (!root.empty() && !root_is_rawptr && var_has(NO_SLOT, root)) {"
271139,11726,53,11726,75,if guard,logos::compiler::BorrowChecker::visit,"if (!root.empty() && !root_is_rawptr && var_has(NO_SLOT, root)) {"
268880,11726,77,11827,14,if guard,logos::compiler::BorrowChecker::visit,"if (!root.empty() && !root_is_rawptr && var_has(NO_SLOT, root)) {"
268880,11729,21,11729,27,if guard,logos::compiler::BorrowChecker::visit,if (is_mut && !root_is_ref && !sit->is_mut_binding
268880,11729,21,11729,43,if guard,logos::compiler::BorrowChecker::visit,if (is_mut && !root_is_ref && !sit->is_mut_binding
268880,11729,21,11729,67,if guard,logos::compiler::BorrowChecker::visit,if (is_mut && !root_is_ref && !sit->is_mut_binding
268880,11729,21,11730,49,if guard,logos::compiler::BorrowChecker::visit,if (is_mut && !root_is_ref && !sit->is_mut_binding
220755,11729,31,11729,43,if guard,logos::compiler::BorrowChecker::visit,if (is_mut && !root_is_ref && !sit->is_mut_binding
30188,11729,47,11729,67,if guard,logos::compiler::BorrowChecker::visit,if (is_mut && !root_is_ref && !sit->is_mut_binding
5,11730,24,11730,49,statement,logos::compiler::BorrowChecker::visit,&& !param_names_.count(root))
4,11731,21,11733,31,diagnostic emission,logos::compiler::BorrowChecker::visit,"report(line, std::format("
268880,11736,21,11736,34,if guard,logos::compiler::BorrowChecker::visit,if (!path.empty()) {
20135,11736,36,11744,18,if guard,logos::compiler::BorrowChecker::visit,if (!path.empty()) {
20135,11737,31,11737,34,if guard,logos::compiler::BorrowChecker::visit,if (auto* hit = find_moved_overlap(
1,11738,55,11743,22,call / statement,logos::compiler::BorrowChecker::visit,"sit->moved_fields, path)) {"
268879,11753,17,11827,14,statement,logos::compiler::BorrowChecker::visit,{
268879,11755,25,11755,42,if guard,logos::compiler::BorrowChecker::visit,if (sit->mut_borrowed) {
10,11755,44,11760,22,if guard,logos::compiler::BorrowChecker::visit,if (sit->mut_borrowed) {
268869,11795,21,11827,14,if guard,logos::compiler::BorrowChecker::visit,if (is_mut && sit->mut_reservations > 0) {
268869,11795,25,11795,31,if guard,logos::compiler::BorrowChecker::visit,if (is_mut && sit->mut_reservations > 0) {
268869,11795,25,11795,60,if guard,logos::compiler::BorrowChecker::visit,if (is_mut && sit->mut_reservations > 0) {
220745,11795,35,11795,60,if guard,logos::compiler::BorrowChecker::visit,if (is_mut && sit->mut_reservations > 0) {
1,11795,62,11800,22,if guard,logos::compiler::BorrowChecker::visit,if (is_mut && sit->mut_reservations > 0) {
268868,11801,21,11827,14,if guard,logos::compiler::BorrowChecker::visit,if (is_mut && sit->shared_borrows > 0) {
268868,11801,25,11801,31,if guard,logos::compiler::BorrowChecker::visit,if (is_mut && sit->shared_borrows > 0) {
268868,11801,25,11801,58,if guard,logos::compiler::BorrowChecker::visit,if (is_mut && sit->shared_borrows > 0) {
220744,11801,35,11801,58,if guard,logos::compiler::BorrowChecker::visit,if (is_mut && sit->shared_borrows > 0) {
123,11801,60,11806,22,if guard,logos::compiler::BorrowChecker::visit,if (is_mut && sit->shared_borrows > 0) {
268745,11807,21,11827,14,loop body,logos::compiler::BorrowChecker::visit,"for (auto& [p, c] : sit->shared_field_borrows) {"
18,11807,68,11816,22,loop body,logos::compiler::BorrowChecker::visit,"for (auto& [p, c] : sit->shared_field_borrows) {"
18,11809,29,11809,35,if guard,logos::compiler::BorrowChecker::visit,"if (c <= 0 && !logos::probe::on(""sharedzero_live"")) continue;"
18,11809,29,11809,75,if guard,logos::compiler::BorrowChecker::visit,"if (c <= 0 && !logos::probe::on(""sharedzero_live"")) continue;"
7,11809,39,11809,75,if guard,logos::compiler::BorrowChecker::visit,"if (c <= 0 && !logos::probe::on(""sharedzero_live"")) continue;"
7,11809,77,11809,85,if guard,logos::compiler::BorrowChecker::visit,"if (c <= 0 && !logos::probe::on(""sharedzero_live"")) continue;"
11,11810,25,11816,22,if guard,logos::compiler::BorrowChecker::visit,"if (paths_overlap(path, p) && is_mut) {"
11,11810,29,11810,51,if guard,logos::compiler::BorrowChecker::visit,"if (paths_overlap(path, p) && is_mut) {"
11,11810,29,11810,61,if guard,logos::compiler::BorrowChecker::visit,"if (paths_overlap(path, p) && is_mut) {"
3,11810,55,11810,61,if guard,logos::compiler::BorrowChecker::visit,"if (paths_overlap(path, p) && is_mut) {"
3,11810,63,11815,26,if guard,logos::compiler::BorrowChecker::visit,"if (paths_overlap(path, p) && is_mut) {"
268742,11817,21,11827,14,loop body,logos::compiler::BorrowChecker::visit,for (auto& p : sit->mut_field_borrows) {
36,11817,60,11824,22,loop body,logos::compiler::BorrowChecker::visit,for (auto& p : sit->mut_field_borrows) {
36,11818,29,11818,51,if guard,logos::compiler::BorrowChecker::visit,"if (paths_overlap(path, p)) {"
12,11818,53,11823,26,if guard,logos::compiler::BorrowChecker::visit,"if (paths_overlap(path, p)) {"
268745,11825,21,11827,14,statement,logos::compiler::BorrowChecker::visit,addrof_temp_done:;
304774,11828,13,11834,18,if guard,logos::compiler::BorrowChecker::visit,if (inner) {
304774,11828,17,11828,22,if guard,logos::compiler::BorrowChecker::visit,if (inner) {
304774,11828,24,11833,14,if guard,logos::compiler::BorrowChecker::visit,if (inner) {
213747,11855,9,11861,18,switch arm,logos::compiler::BorrowChecker::visit,case Code::Deref: {
213747,11857,17,11857,26,if guard,logos::compiler::BorrowChecker::visit,if (consuming && !deref_move_exempt(dop) &&
213747,11857,17,11857,53,if guard,logos::compiler::BorrowChecker::visit,if (consuming && !deref_move_exempt(dop) &&
213747,11857,17,11858,67,if guard,logos::compiler::BorrowChecker::visit,if (consuming && !deref_move_exempt(dop) &&
9995,11857,30,11857,53,if guard,logos::compiler::BorrowChecker::visit,if (consuming && !deref_move_exempt(dop) &&
